Name,Quantidade,DoseValor,Preço_limpo,Infos,Cluster,TipoPreco,TipoDose
Cilostazol Germed Pharma,15.0,100.0,19.69,Comprimido,0,Baixo,Média
Cilostazol Germed Pharma,30.0,100.0,39.36,Comprimido,0,Baixo,Média
Cilostazol Germed Pharma,60.0,100.0,78.69,Comprimido,0,Baixo,Média
Cloridrato de Ondansetrona Germed Pharma,10.0,4.0,28.15,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona Germed Pharma,20.0,4.0,56.31,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona Germed Pharma,40.0,4.0,112.63,Comprimido orodispersível,0,Médio,Baixa
Cloridrato de Ondansetrona Germed Pharma,60.0,4.0,168.93,Comprimido orodispersível,0,Médio,Baixa
Cloridrato de Ondansetrona Germed Pharma,10.0,8.0,55.44,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona Germed Pharma,20.0,8.0,110.87,Comprimido orodispersível,0,Médio,Baixa
Cloridrato de Ondansetrona Germed Pharma,40.0,8.0,221.76,Comprimido orodispersível,0,Médio,Baixa
Cloridrato de Ondansetrona Germed Pharma,60.0,8.0,332.62,Comprimido orodispersível,0,Médio,Baixa
Cloridrato de Ondansetrona Germed Pharma,4.0,4.0,11.27,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona Germed Pharma,4.0,8.0,22.19,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato De Memantina Germed Pharma,10.0,10.0,90.05,Comprimido revestido,0,Baixo,Baixa
Cloridrato De Memantina Germed Pharma,30.0,10.0,270.12,Comprimido revestido,0,Médio,Baixa
Cloridrato De Memantina Germed Pharma,60.0,10.0,540.2,Comprimido revestido,0,Alto,Baixa
Cloridrato De Memantina Germed Pharma,90.0,10.0,810.32,Comprimido revestido,0,Alto,Baixa
Cloridrato De Memantina Germed Pharma,15.0,20.0,270.06,Comprimido revestido,0,Médio,Baixa
Cloridrato De Memantina Germed Pharma,30.0,20.0,540.15,Comprimido revestido,0,Alto,Baixa
Cloridrato De Memantina Germed Pharma,60.0,20.0,1080.28,Comprimido revestido,0,Alto,Baixa
Cronobê Complex,30.0,100.0,93.98,Comprimido revestido,0,Baixo,Média
Cronobê Complex,30.0,50.0,25.95,Solução injetável,0,Baixo,Baixa
Cronobê Complex,90.0,100.0,281.92,Comprimido revestido,0,Médio,Média
Cloridrato de Donepezila + Cloridrato de Memantina Neo Química,7.0,10.0,129.97,Comprimido revestido,0,Médio,Baixa
Cloridrato de Donepezila + Cloridrato de Memantina Neo Química,30.0,10.0,586.77,Comprimido revestido,0,Alto,Baixa
Cloridrato de Venlafaxina Zydus Nikkho,30.0,37.5,131.3,Cápsula dura de liberação prolongada,0,Médio,Baixa
Cloridrato de Venlafaxina Zydus Nikkho,30.0,75.0,307.29,Cápsula dura de liberação prolongada,0,Médio,Média
Cloridrato de Venlafaxina Zydus Nikkho,30.0,150.0,435.93,Cápsula dura de liberação prolongada,0,Médio,Média
Cetoconazol Shampoo Globo Pharma,30.0,20.0,30.43,Shampoo,0,Baixo,Baixa
Carproflan para Cães Agener União,14.0,100.0,93.98,Comprimido,0,Baixo,Média
Carproflan para Cães Agener União,14.0,25.0,93.98,Comprimido,0,Baixo,Baixa
Carproflan para Cães Agener União,14.0,75.0,93.98,Comprimido,0,Baixo,Média
Cefa-Cure MSD Saúde Animal para Cães e Gatos,5.0,1000.0,93.98,Comprimido,0,Baixo,Alta
Cefa-Cure MSD Saúde Animal para Cães e Gatos,10.0,200.0,93.98,Comprimido,0,Baixo,Média
Cefa-Cure MSD Saúde Animal para Cães e Gatos,20.0,50.0,93.98,Comprimido,0,Baixo,Baixa
Cefex para Cães e Gatos,10.0,1.0,93.98,Drágea,0,Baixo,Baixa
Cefex para Cães e Gatos,10.0,500.0,93.98,Drágea,0,Baixo,Alta
Cetofarm para Cães Vet Farmos,10.0,20.0,93.98,Comprimido,0,Baixo,Baixa
Cetofarm para Cães Vet Farmos,10.0,5.0,93.98,Comprimido,0,Baixo,Baixa
Ceto-C,20.0,200.0,93.98,Comprimido,0,Baixo,Média
Ceto-C,20.0,400.0,93.98,Comprimido,0,Baixo,Alta
Clinbacter para Cães e Gatos Agener União,14.0,150.0,93.98,Comprimido,0,Baixo,Média
Clinbacter para Cães e Gatos Agener União,14.0,75.0,93.98,Comprimido,0,Baixo,Média
Carprofeno para Cães Ibasa,14.0,75.0,93.98,Comprimido,0,Baixo,Média
Carprofeno para Cães Ibasa,14.0,25.0,93.98,Comprimido,0,Baixo,Baixa
Carprofeno para Cães Ibasa,14.0,100.0,93.98,Comprimido,0,Baixo,Média
Celesporin para Cães e Gatos,10.0,600.0,93.98,Comprimido,0,Baixo,Alta
Celesporin para Cães e Gatos,12.0,150.0,93.98,Comprimido,0,Baixo,Média
Cetoconazol Ibasa Uso Veterinário,30.0,2.0,93.98,Solução tópica,0,Baixo,Baixa
Cetoconazol Ibasa Uso Veterinário,30.0,2.0,93.98,Solução tópica,0,Baixo,Baixa
Cetoconazol Ibasa Uso Veterinário,30.0,20.0,93.98,Suspensão oral,0,Baixo,Baixa
"Chemitril 10% para Bovinos, Caprinos e Suínos Chemitec",30.0,10.0,93.98,Solução injetável,0,Baixo,Baixa
"Chemitril 10% para Bovinos, Caprinos e Suínos Chemitec",30.0,10.0,93.98,Solução injetável,0,Baixo,Baixa
"Chemitril 10% para Bovinos, Caprinos e Suínos Chemitec",30.0,10.0,93.98,Solução injetável,0,Baixo,Baixa
Chemitril Oral Chemitec,10.0,150.0,93.98,Comprimido,0,Baixo,Média
Chemitril Oral Chemitec,10.0,50.0,93.98,Comprimido,0,Baixo,Baixa
Cloridrato de Ciprofloxacino Injetável Eurofarma - Momenta,30.0,2.0,93.98,Solução injetável,0,Baixo,Baixa
Cloridrato de Ciprofloxacino Injetável Eurofarma - Momenta,30.0,2.0,93.98,Solução injetável,0,Baixo,Baixa
Cloridrato de Ciprofloxacino Injetável Eurofarma - Momenta,30.0,2.0,1374.74,Solução injetável,0,Alto,Baixa
Cloridrato de Ciprofloxacino Injetável Eurofarma - Momenta,30.0,2.0,2749.48,Solução injetável,0,Alto,Baixa
Contralac,16.0,2.0,93.98,Comprimido,0,Baixo,Baixa
Contralac,16.0,0.5,93.98,Comprimido,0,Baixo,Baixa
Cerenia para Cães,4.0,60.0,93.98,Comprimido,0,Baixo,Média
Cerenia para Cães,4.0,160.0,93.98,Comprimido,0,Baixo,Média
Cerenia para Cães,4.0,16.0,93.98,Comprimido,0,Baixo,Baixa
Cerenia para Cães,4.0,24.0,93.98,Comprimido,0,Baixo,Baixa
Cimalgex para Cães,8.0,8.0,93.98,Comprimido mastigável,0,Baixo,Baixa
Cimalgex para Cães,8.0,30.0,93.98,Comprimido mastigável,0,Baixo,Baixa
Cimalgex para Cães,8.0,80.0,93.98,Comprimido mastigável,0,Baixo,Média
Cyclavance para Cães,30.0,100.0,93.98,Solução oral,0,Baixo,Média
Cyclavance para Cães,30.0,100.0,93.98,Solução oral,0,Baixo,Média
Cyclavance para Cães,30.0,100.0,93.98,Solução oral,0,Baixo,Média
Cloridrato de Ondansetrona EMS,10.0,4.0,28.15,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona EMS,20.0,4.0,56.31,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona EMS,40.0,4.0,112.63,Comprimido orodispersível,0,Médio,Baixa
Cloridrato de Ondansetrona EMS,60.0,4.0,168.93,Comprimido orodispersível,0,Médio,Baixa
Cloridrato de Ondansetrona EMS,10.0,8.0,55.44,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona EMS,20.0,8.0,110.87,Comprimido orodispersível,0,Médio,Baixa
Cloridrato de Ondansetrona EMS,40.0,8.0,221.76,Comprimido orodispersível,0,Médio,Baixa
Cloridrato de Ondansetrona EMS,60.0,8.0,332.66,Comprimido orodispersível,0,Médio,Baixa
Cloridrato de Ondansetrona EMS,4.0,4.0,11.27,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona EMS,4.0,8.0,22.19,Comprimido orodispersível,0,Baixo,Baixa
Cogniva,200.0,1.5,1426.33,Cápsula dura,0,Alto,Baixa
Cogniva,200.0,3.0,1650.98,Cápsula dura,0,Alto,Baixa
Cogniva,200.0,4.5,2037.35,Cápsula dura,0,Alto,Baixa
Cogniva,200.0,6.0,1962.05,Cápsula dura,0,Alto,Baixa
Carisoprodol + Diclofenaco Sódico + Paracetamol + Cafeína Cellera/Delta,30.0,300.0,29.16,Comprimido,0,Baixo,Alta
Carisoprodol + Diclofenaco Sódico + Paracetamol + Cafeína Cellera/Delta,15.0,300.0,14.59,Comprimido,0,Baixo,Alta
Cloridrato De Memantina Torrent,10.0,10.0,90.0,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Donepezila Aurobindo Pharma do Brasil,14.0,5.0,247.3,Comprimido revestido,0,Médio,Baixa
Cloridrato de Donepezila Aurobindo Pharma do Brasil,28.0,5.0,494.6,Comprimido revestido,0,Médio,Baixa
Cloridrato de Donepezila Aurobindo Pharma do Brasil,30.0,5.0,529.93,Comprimido revestido,0,Alto,Baixa
Cloridrato de Donepezila Aurobindo Pharma do Brasil,60.0,5.0,1059.88,Comprimido revestido,0,Alto,Baixa
Cloridrato de Donepezila Aurobindo Pharma do Brasil,14.0,10.0,274.79,Comprimido revestido,0,Médio,Baixa
Cloridrato de Donepezila Aurobindo Pharma do Brasil,28.0,10.0,549.6,Comprimido revestido,0,Alto,Baixa
Cloridrato de Donepezila Aurobindo Pharma do Brasil,30.0,10.0,588.85,Comprimido revestido,0,Alto,Baixa
Cloridrato de Donepezila Aurobindo Pharma do Brasil,60.0,10.0,1177.72,Comprimido revestido,0,Alto,Baixa
Cloridrato de Bendamustina Teva,1.0,25.0,274.4,Pó para solução injetável,0,Médio,Baixa
Cloridrato de Bendamustina Teva,1.0,100.0,1097.54,Pó para solução injetável,0,Alto,Média
Cloridrato de Ondansetrona Neo Química,10.0,4.0,28.15,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona Neo Química,30.0,4.0,84.47,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona Neo Química,10.0,8.0,55.16,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona Neo Química,30.0,8.0,165.52,Comprimido orodispersível,0,Médio,Baixa
Cloridrato de Memantina Multilab,10.0,10.0,90.07,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Memantina Multilab,30.0,10.0,270.18,Comprimido revestido,0,Médio,Baixa
Cloridrato de Memantina Multilab,60.0,10.0,540.37,Comprimido revestido,0,Alto,Baixa
Cloridrato de Memantina Multilab,90.0,10.0,810.54,Comprimido revestido,0,Alto,Baixa
Cloridrato de Memantina Multilab,15.0,20.0,270.06,Comprimido revestido,0,Médio,Baixa
Cloridrato de Memantina Multilab,30.0,20.0,540.15,Comprimido revestido,0,Alto,Baixa
Cloridrato de Memantina Multilab,60.0,20.0,1080.28,Comprimido revestido,0,Alto,Baixa
Cloridrato de Trazodona Medley,60.0,50.0,77.42,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Trazodona Medley,30.0,100.0,77.43,Comprimido revestido,0,Baixo,Média
Cloridrato de Trazodona Medley,30.0,150.0,116.15,Comprimido de liberação prolongada,0,Médio,Média
Chemital,4.0,230.0,93.98,Comprimido,0,Baixo,Alta
Chemital,4.0,144.0,93.98,Comprimido,0,Baixo,Média
Cefazolina Sódica Blau,1.0,1.0,764.49,Pó para solução injetável,0,Alto,Baixa
Cefazolina Sódica Blau,30.0,1.0,764.49,Pó para solução injetável,0,Alto,Baixa
Cefazolina Sódica Blau,30.0,1.0,764.49,Pó para solução injetável,0,Alto,Baixa
Cefazolina Sódica Blau,30.0,1.0,194.55,Pó para solução injetável,0,Médio,Baixa
Cloridrato de Donepezila Pharlab,30.0,5.0,494.58,Comprimido revestido,0,Médio,Baixa
Cloridrato de Donepezila Pharlab,30.0,10.0,549.6,Comprimido revestido,0,Alto,Baixa
Credeli para Cães,3.0,56.25,93.98,Comprimido,0,Baixo,Média
Cloridrato de Tramadol + Paracetamol EMS,10.0,37.5,39.07,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Tramadol + Paracetamol EMS,15.0,37.5,58.64,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Tramadol + Paracetamol EMS,20.0,37.5,78.17,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Tramadol + Paracetamol EMS,30.0,37.5,117.24,Comprimido revestido,0,Médio,Baixa
Cloridrato de Tramadol + Paracetamol EMS,60.0,37.5,234.51,Comprimido revestido,0,Médio,Baixa
Cloridrato de Tramadol + Paracetamol Germed Pharma,10.0,37.5,39.07,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Tramadol + Paracetamol Germed Pharma,20.0,37.5,78.17,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Tramadol + Paracetamol Germed Pharma,30.0,37.5,117.24,Comprimido revestido,0,Médio,Baixa
Cloridrato de Tramadol + Paracetamol Germed Pharma,15.0,37.5,58.63,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Tramadol + Paracetamol Germed Pharma,60.0,37.5,234.5,Comprimido revestido,0,Médio,Baixa
Cloridrato de Ondansetrona Pharlab,10.0,4.0,28.84,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona Pharlab,10.0,8.0,56.79,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona Pharlab,30.0,4.0,76.17,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona Pharlab,30.0,8.0,149.93,Comprimido orodispersível,0,Médio,Baixa
Cloridrato de Trazodona Althaia,5.0,50.0,6.44,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Trazodona Althaia,20.0,50.0,25.8,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Trazodona Althaia,30.0,50.0,38.71,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Trazodona Althaia,60.0,50.0,77.42,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Trazodona Althaia,90.0,50.0,116.11,Comprimido revestido,0,Médio,Baixa
Cloridrato de Trazodona Althaia,5.0,50.0,6.44,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Trazodona Althaia,20.0,50.0,25.8,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Trazodona Althaia,30.0,50.0,38.71,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Trazodona Althaia,60.0,50.0,77.42,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Trazodona Althaia,90.0,50.0,116.11,Comprimido revestido,0,Médio,Baixa
Cloridrato de Trazodona Althaia,5.0,100.0,12.91,Comprimido revestido,0,Baixo,Média
Cloridrato de Trazodona Althaia,20.0,100.0,51.62,Comprimido revestido,0,Baixo,Média
Cloridrato de Trazodona Althaia,30.0,100.0,77.43,Comprimido revestido,0,Baixo,Média
Cloridrato de Trazodona Althaia,60.0,100.0,154.87,Comprimido revestido,0,Médio,Média
Cloridrato de Trazodona Althaia,90.0,100.0,232.33,Comprimido revestido,0,Médio,Média
Cloridrato de Trazodona Althaia,5.0,100.0,12.91,Comprimido revestido,0,Baixo,Média
Cloridrato de Trazodona Althaia,20.0,100.0,51.62,Comprimido revestido,0,Baixo,Média
Cloridrato de Trazodona Althaia,30.0,100.0,77.43,Comprimido revestido,0,Baixo,Média
Cloridrato de Trazodona Althaia,60.0,100.0,154.87,Comprimido revestido,0,Médio,Média
Cloridrato de Trazodona Althaia,90.0,100.0,232.33,Comprimido revestido,0,Médio,Média
Comfect,30.0,5.0,614.55,Comprimido revestido,0,Alto,Baixa
Comfect,30.0,10.0,698.89,Comprimido revestido,0,Alto,Baixa
Comfect,7.0,5.0,143.37,Comprimido revestido,0,Médio,Baixa
Combfix,10.0,37.5,49.6,Comprimido revestido,0,Baixo,Baixa
Combfix,20.0,37.5,99.19,Comprimido revestido,0,Baixo,Baixa
Combfix,30.0,37.5,148.79,Comprimido revestido,0,Médio,Baixa
Citobê-Dexa,30.0,100.0,15.48,Solução injetável,0,Baixo,Média
Citobê-Dexa,30.0,100.0,46.42,Solução injetável,0,Baixo,Média
Captopril BioChimico,30.0,25.0,16.33,Comprimido,0,Baixo,Baixa
Captopril BioChimico,30.0,50.0,27.8,Comprimido,0,Baixo,Baixa
Camzyos,28.0,2.5,13286.79,Cápsula dura,0,,Baixa
Camzyos,28.0,5.0,13286.79,Cápsula dura,0,,Baixa
Camzyos,28.0,10.0,13286.79,Cápsula dura,0,,Baixa
Camzyos,28.0,15.0,13286.79,Cápsula dura,0,,Baixa
Clonazepam BioChimico,30.0,2.5,18.55,Solução oral,0,Baixo,Baixa
Clonazepam BioChimico,30.0,0.5,11.74,Comprimido,0,Baixo,Baixa
Clonazepam BioChimico,30.0,2.0,20.54,Comprimido,0,Baixo,Baixa
Clonazepam BioChimico,60.0,0.5,23.46,Comprimido,0,Baixo,Baixa
Clonazepam BioChimico,60.0,2.0,41.11,Comprimido,0,Baixo,Baixa
Coristina D Congest,30.0,0.4,20.36,Xarope,0,Baixo,Baixa
Coristina D Congest,12.0,12.0,25.59,Comprimido revestido de liberação prolongada,0,Baixo,Baixa
Cloridrato de Donepezila BioChimico,30.0,5.0,529.95,Comprimido revestido,0,Alto,Baixa
Cloridrato de Donepezila BioChimico,30.0,10.0,588.85,Comprimido revestido,0,Alto,Baixa
Cloridrato de Donepezila União Química,30.0,5.0,494.61,Comprimido revestido,0,Médio,Baixa
Cloridrato de Donepezila União Química,30.0,10.0,549.62,Comprimido revestido,0,Alto,Baixa
Cloridrato de Pioglitazona Teuto,30.0,15.0,62.97,Comprimido,0,Baixo,Baixa
Cloridrato de Pioglitazona Teuto,30.0,30.0,83.98,Comprimido,0,Baixo,Baixa
Cloridrato de Pioglitazona Teuto,15.0,30.0,42.0,Comprimido,0,Baixo,Baixa
Capitrat Men,30.0,50.0,70.59,Solução capilar,0,Baixo,Baixa
Capitrat Men,30.0,50.0,53.09,Solução capilar,0,Baixo,Baixa
Capitrat Men,30.0,50.0,112.94,Solução capilar,0,Médio,Baixa
Cetrolac SL,10.0,10.0,49.24,Comprimido sublingual,0,Baixo,Baixa
Cetrolac SL,20.0,10.0,98.49,Comprimido sublingual,0,Baixo,Baixa
Cetrolac SL,30.0,10.0,147.71,Comprimido sublingual,0,Médio,Baixa
Cloridrato de Fexofenadina Medley,10.0,120.0,52.39,Comprimido revestido,0,Baixo,Média
Cloridrato de Fexofenadina Medley,10.0,180.0,77.41,Comprimido revestido,0,Baixo,Média
Cloridrato de Memantina Geolab,30.0,10.0,101.19,Comprimido revestido,0,Médio,Baixa
Cloridrato de Memantina Geolab,60.0,10.0,200.36,Comprimido revestido,0,Médio,Baixa
Comfect Duo,7.0,10.0,192.19,Comprimido revestido,0,Médio,Baixa
Comfect Duo,7.0,10.0,216.26,Comprimido revestido,0,Médio,Baixa
Comfect Duo,7.0,10.0,227.82,Comprimido revestido,0,Médio,Baixa
Comfect Duo,30.0,10.0,976.36,Comprimido revestido,0,Alto,Baixa
Consiv,30.0,18.0,312.96,Comprimido revestido de liberação prolongada,0,Médio,Baixa
Consiv,60.0,18.0,625.91,Comprimido revestido de liberação prolongada,0,Alto,Baixa
Consiv,90.0,18.0,938.88,Comprimido revestido de liberação prolongada,0,Alto,Baixa
Consiv,30.0,36.0,425.3,Comprimido revestido de liberação prolongada,0,Médio,Baixa
Consiv,60.0,36.0,850.59,Comprimido revestido de liberação prolongada,0,Alto,Baixa
Consiv,30.0,54.0,425.31,Comprimido revestido de liberação prolongada,0,Médio,Média
Consiv,60.0,54.0,850.63,Comprimido revestido de liberação prolongada,0,Alto,Média
Cloridrato de Amitriptilina BioChimico,30.0,25.0,28.13,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Amitriptilina BioChimico,30.0,75.0,84.47,Comprimido revestido,0,Baixo,Média
Cloridrato de Dexmedetomidina Eugia Pharma,30.0,100.0,747.07,Solução injetável,0,Alto,Média
Cloridrato de Dexmedetomidina Eugia Pharma,30.0,100.0,3735.49,Solução injetável,0,,Média
Cloridrato de Ambroxol Airela,30.0,6.0,25.61,Xarope,0,Baixo,Baixa
Cloridrato de Ambroxol Airela,30.0,6.0,622.57,Xarope,0,Alto,Baixa
Cloridrato de Ambroxol Airela,30.0,3.0,24.99,Xarope,0,Baixo,Baixa
Cloridrato de Ambroxol Airela,30.0,3.0,518.8,Xarope,0,Alto,Baixa
Cloridrato de Ambroxol Airela,30.0,6.0,518.8,Xarope,0,Alto,Baixa
Cloridrato de Ciclobenzaprina Vitamedic,15.0,5.0,18.91,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Ciclobenzaprina Vitamedic,30.0,5.0,37.8,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Ciclobenzaprina Vitamedic,15.0,10.0,21.11,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Ciclobenzaprina Vitamedic,30.0,10.0,42.2,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Fexofenadina Vitamedic,30.0,6.0,23.67,Suspensão oral,0,Baixo,Baixa
Cloridrato de Fexofenadina Vitamedic,30.0,6.0,55.14,Suspensão oral,0,Baixo,Baixa
Cloridrato de Fexofenadina Vitamedic,30.0,6.0,93.98,Suspensão oral,0,Baixo,Baixa
Cloridrato de Fexofenadina Vitamedic,30.0,6.0,93.98,Suspensão oral,0,Baixo,Baixa
Cibinqo,30.0,50.0,3991.74,Comprimido revestido,0,,Baixa
Cibinqo,30.0,100.0,7983.5,Comprimido revestido,0,,Média
Cibinqo,30.0,200.0,11532.23,Comprimido revestido,0,,Média
Carbamazepina BioChimico,20.0,400.0,39.5,Comprimido,0,Baixo,Alta
Carbamazepina BioChimico,30.0,400.0,59.24,Comprimido,0,Baixo,Alta
Carbamazepina BioChimico,30.0,200.0,29.02,Comprimido,0,Baixo,Média
Cloridrato de Ondansetrona Orodispersível União Química,10.0,4.0,28.15,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona Orodispersível União Química,10.0,8.0,55.44,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona Orodispersível União Química,30.0,4.0,78.92,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona Orodispersível União Química,30.0,8.0,157.86,Comprimido orodispersível,0,Médio,Baixa
Cloridrato de Metformina Vitamedic,30.0,850.0,24.1,Comprimido,0,Baixo,Alta
Cloridrato de Metformina Vitamedic,30.0,500.0,17.93,Comprimido,0,Baixo,Alta
Cloridrato de Trazodona Eurofarma - Momenta,60.0,50.0,74.04,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Trazodona Eurofarma - Momenta,30.0,100.0,74.04,Comprimido revestido,0,Baixo,Média
Cloridrato de Ondansetrona Geolab,10.0,4.0,28.15,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Ondansetrona Geolab,10.0,8.0,55.42,Comprimido orodispersível,0,Baixo,Baixa
Cloridrato de Fingolimode Accord Farma,14.0,0.5,3947.07,Cápsula dura,0,,Baixa
Cloridrato de Fingolimode Accord Farma,28.0,0.5,7894.15,Cápsula dura,0,,Baixa
Cloridrato de Fingolimode Accord Farma,56.0,0.5,15788.3,Cápsula dura,0,,Baixa
Cloridrato de Fingolimode Accord Farma,84.0,0.5,23682.45,Cápsula dura,0,,Baixa
Cloridrato de Trazodona Globo Pharma,60.0,50.0,77.4,Comprimido,0,Baixo,Baixa
Cloridrato de Trazodona Globo Pharma,30.0,100.0,77.44,Comprimido,0,Baixo,Média
Cefalotina Sódica Eugia Pharma,50.0,1.0,357.32,Pó para solução injetável,0,Médio,Baixa
Cefalotina Sódica Eugia Pharma,25.0,750.0,949.86,Pó para solução injetável,0,Alto,Alta
Cloridrato de Cefepima Eugia Pharma,50.0,1.0,3672.82,Pó para solução injetável,0,,Baixa
Cloridrato de Cefepima Eugia Pharma,50.0,2.0,6576.7,Pó para solução injetável,0,,Baixa
Cloridrato de Cefepima Eugia Pharma,1.0,1.0,93.98,Pó para solução injetável,0,Baixo,Baixa
Cloridrato de Cefepima Eugia Pharma,1.0,2.0,93.98,Pó para solução injetável,0,Baixo,Baixa
Cloridrato de Naratriptana Medley,4.0,2.5,16.59,Comprimido,0,Baixo,Baixa
Cloridrato de Naratriptana Medley,10.0,2.5,41.5,Comprimido,0,Baixo,Baixa
Cloridrato de Metilfenidato Germed Pharma,10.0,10.0,10.75,Comprimido,0,Baixo,Baixa
Cloridrato de Metilfenidato Germed Pharma,20.0,10.0,21.51,Comprimido,0,Baixo,Baixa
Cloridrato de Metilfenidato Germed Pharma,30.0,10.0,32.26,Comprimido,0,Baixo,Baixa
Cloridrato de Metilfenidato Germed Pharma,60.0,10.0,64.52,Comprimido,0,Baixo,Baixa
Cloridrato de Nafazolina Belfar,30.0,0.5,10.03,Solução nasal,0,Baixo,Baixa
Cloridrato de Nafazolina Belfar,30.0,0.5,120.41,Solução nasal,0,Médio,Baixa
Cloridrato de Tramadol + Paracetamol Globo Pharma,10.0,37.5,39.09,Comprimido revestido,0,Baixo,Baixa
Cloridrato de Tramadol + Paracetamol Globo Pharma,20.0,37.5,78.17,Comprimido revestido,0,Baixo,Baixa
Combiwave,30.0,25.0,150.81,Suspensão inalatória,0,Médio,Baixa
Combiwave,30.0,25.0,179.66,Suspensão inalatória,0,Médio,Baixa
